perturb_level,best_accs
1,0.9876543209876543
2,0.9703703703703703
3,0.9604938271604938
4,0.9518518518518518
5,0.9469135802469136
6,0.9395061728395062
7,0.9308641975308642
8,0.9111111111111111
9,0.9049382716049382
10,0.8802469135802469
