perturb_level,best_accs
1,0.7993365113880293
2,0.779660609845437
3,0.7553256600758258
4,0.692268724603628
5,0.6557754845978542
6,0.625496901671928
7,0.586879780349088
8,0.5909352207810872
9,0.5650967363689662
10,0.571839321692411
