perturb_level,best_accs
1,0.9911392405063291
2,0.9898734177215189
3,0.9848101265822785
4,0.9898734177215189
5,0.9835443037974684
6,0.9835443037974684
7,0.9835443037974684
8,0.9822784810126582
9,0.9873417721518988
10,0.9860759493670886
