perturb_level,best_accs
1,0.9876543209876543
2,0.971604938271605
3,0.9530864197530864
4,0.917283950617284
5,0.8691358024691358
6,0.837037037037037
7,0.7975308641975308
8,0.7753086419753087
9,0.7320987654320987
10,0.7197530864197531
