perturb_level,best_accs
1,0.8041407925148283
2,0.787128360707187
3,0.7669121111470214
4,0.7307186621226511
5,0.7284327121021661
6,0.7096263891491417
7,0.6803041129977112
8,0.7112007804185881
9,0.7201639263914704
10,0.7074163621897619
