perturb_level,best_accs
1,0.9876543209876543
2,0.9888888888888889
3,0.991358024691358
4,0.9925925925925926
5,0.991358024691358
6,0.9851851851851852
7,0.980246913580247
8,0.9765432098765432
9,0.9604938271604938
10,0.9345679012345679
