perturb_level,best_accs
1,0.7993365113880293
2,0.7778632998193833
3,0.7777560696050849
4,0.7906318687181239
5,0.7872053758641887
6,0.7622911081368897
7,0.7520908346972177
8,0.7450208580193809
9,0.7500581969384397
10,0.7427306080286857
