perturb_level,best_accs
1,0.9901234567901235
2,0.9345679012345679
3,0.8839506172839506
4,0.828395061728395
5,0.7814814814814814
6,0.7481481481481481
7,0.7222222222222222
8,0.6950617283950618
9,0.6790123456790124
10,0.6506172839506172
