perturb_level,best_accs
1,0.9911392405063291
2,0.9860759493670886
3,0.970886075949367
4,0.9645569620253165
5,0.9683544303797469
6,0.959493670886076
7,0.959493670886076
8,0.9569620253164557
9,0.9569620253164557
10,0.9556962025316456
