perturb_level,best_accs
1,0.8235501862146146
2,0.8140964020873387
3,0.8003604465578179
4,0.8063706978112404
5,0.8128034829398035
6,0.7905907900999524
7,0.767620447575842
8,0.776375736130956
9,0.7688126505012041
10,0.7443173351169455
