perturb_level,best_accs
1,0.7993365113880293
2,0.7649846550350137
3,0.7868770509647093
4,0.7812917268047205
5,0.7560336694107853
6,0.768387122135304
7,0.7444366694841276
8,0.746447046832935
9,0.7315374789828344
10,0.7071613645949949
