,c,50,100,150,200,250,300
0,0.5,0.7892527287993283,0.8295549958018472,0.8455079764903443,0.8782535684298909,0.8967254408060453,0.929471032745592
1,2.5,0.7867338371116709,0.8287153652392947,0.8455079764903443,0.8799328295549959,0.8984047019311503,0.9345088161209067
2,4.5,0.7892527287993283,0.8287153652392947,0.8463476070528967,0.8816120906801007,0.9000839630562553,0.9378673383711167
3,6.5,0.7900923593618808,0.8295549958018472,0.8463476070528967,0.8832913518052057,0.8992443324937027,0.9370277078085643
4,8.5,0.7909319899244333,0.8287153652392947,0.8429890848026869,0.8816120906801007,0.8984047019311503,0.9387069689336692
5,10.5,0.7900923593618808,0.8303946263643996,0.8429890848026869,0.8790931989924433,0.8984047019311503,0.9395465994962217
6,12.5,0.7900923593618808,0.8303946263643996,0.8438287153652393,0.8790931989924433,0.8984047019311503,0.9395465994962217
7,14.5,0.7909319899244333,0.8303946263643996,0.8438287153652393,0.8799328295549959,0.9000839630562553,0.9395465994962217
8,16.5,0.7909319899244333,0.8303946263643996,0.8429890848026869,0.8799328295549959,0.8992443324937027,0.9395465994962217
9,18.5,0.7909319899244333,0.8295549958018472,0.8446683459277917,0.8799328295549959,0.9009235936188077,0.9395465994962217
10,20.5,0.7909319899244333,0.8303946263643996,0.8438287153652393,0.8799328295549959,0.9009235936188077,0.9395465994962217
11,22.5,0.7909319899244333,0.8295549958018472,0.8429890848026869,0.8799328295549959,0.8992443324937027,0.9395465994962217
12,24.5,0.7909319899244333,0.8303946263643996,0.8446683459277917,0.8807724601175483,0.9009235936188077,0.9395465994962217
13,26.5,0.7900923593618808,0.8303946263643996,0.8446683459277917,0.8799328295549959,0.9000839630562553,0.9395465994962217
14,28.5,0.7900923593618808,0.8295549958018472,0.8429890848026869,0.8790931989924433,0.9009235936188077,0.9395465994962217
15,30.5,0.7900923593618808,0.8303946263643996,0.8446683459277917,0.8799328295549959,0.9000839630562553,0.9387069689336692
16,32.5,0.7900923593618808,0.8303946263643996,0.8421494542401343,0.8799328295549959,0.9009235936188077,0.9387069689336692
17,34.5,0.7909319899244333,0.8303946263643996,0.8446683459277917,0.8799328295549959,0.9000839630562553,0.9395465994962217
18,36.5,0.7909319899244333,0.8287153652392947,0.8429890848026869,0.8799328295549959,0.9000839630562553,0.9395465994962217
19,38.5,0.7909319899244333,0.8303946263643996,0.8463476070528967,0.8799328295549959,0.9000839630562553,0.9395465994962217
20,40.5,0.7909319899244333,0.8303946263643996,0.8455079764903443,0.8790931989924433,0.9000839630562553,0.9387069689336692
21,42.5,0.7909319899244333,0.8303946263643996,0.8429890848026869,0.8799328295549959,0.9000839630562553,0.9387069689336692
22,44.5,0.7909319899244333,0.8295549958018472,0.8438287153652393,0.8790931989924433,0.8992443324937027,0.9387069689336692
23,46.5,0.7909319899244333,0.8295549958018472,0.8413098236775819,0.8799328295549959,0.9000839630562553,0.9387069689336692
24,48.5,0.7909319899244333,0.8295549958018472,0.8463476070528967,0.8799328295549959,0.9000839630562553,0.9387069689336692
25,50.5,0.7909319899244333,0.8303946263643996,0.8446683459277917,0.8790931989924433,0.8992443324937027,0.9387069689336692
26,52.5,0.7909319899244333,0.8295549958018472,0.8429890848026869,0.8799328295549959,0.9000839630562553,0.9387069689336692
27,54.5,0.7900923593618808,0.8295549958018472,0.8438287153652393,0.8799328295549959,0.9009235936188077,0.9387069689336692
28,56.5,0.7909319899244333,0.8295549958018472,0.8421494542401343,0.8799328295549959,0.9000839630562553,0.9387069689336692
29,58.5,0.7909319899244333,0.8295549958018472,0.8421494542401343,0.8799328295549959,0.9000839630562553,0.9387069689336692
30,60.5,0.7909319899244333,0.8295549958018472,0.8446683459277917,0.8799328295549959,0.9000839630562553,0.9387069689336692
31,62.5,0.7909319899244333,0.8295549958018472,0.8446683459277917,0.8799328295549959,0.9000839630562553,0.9387069689336692
32,64.5,0.7909319899244333,0.8295549958018472,0.8429890848026869,0.8782535684298909,0.9000839630562553,0.9387069689336692
33,66.5,0.7909319899244333,0.8295549958018472,0.8429890848026869,0.8782535684298909,0.8992443324937027,0.9387069689336692
34,68.5,0.7909319899244333,0.8295549958018472,0.8446683459277917,0.8799328295549959,0.9000839630562553,0.9387069689336692
35,70.5,0.7909319899244333,0.8295549958018472,0.8455079764903443,0.8782535684298909,0.9000839630562553,0.9387069689336692
36,72.5,0.7909319899244333,0.8295549958018472,0.8413098236775819,0.8799328295549959,0.9000839630562553,0.9387069689336692
37,74.5,0.7909319899244333,0.8295549958018472,0.8455079764903443,0.8807724601175483,0.8984047019311503,0.9387069689336692
38,76.5,0.7909319899244333,0.8295549958018472,0.8438287153652393,0.8790931989924433,0.9000839630562553,0.9387069689336692
39,78.5,0.7909319899244333,0.8295549958018472,0.8455079764903443,0.8807724601175483,0.9000839630562553,0.9378673383711167
40,80.5,0.7909319899244333,0.8295549958018472,0.8421494542401343,0.8807724601175483,0.9000839630562553,0.9378673383711167
41,82.5,0.7909319899244333,0.8295549958018472,0.8455079764903443,0.8790931989924433,0.9000839630562553,0.9378673383711167
42,84.5,0.7909319899244333,0.8295549958018472,0.8455079764903443,0.8799328295549959,0.8992443324937027,0.9378673383711167
43,86.5,0.7909319899244333,0.8278757346767422,0.8413098236775819,0.8799328295549959,0.8992443324937027,0.9378673383711167
44,88.5,0.7909319899244333,0.8287153652392947,0.8455079764903443,0.8807724601175483,0.9000839630562553,0.9378673383711167
45,90.5,0.7909319899244333,0.8295549958018472,0.8421494542401343,0.8799328295549959,0.9000839630562553,0.9378673383711167
46,92.5,0.7909319899244333,0.8287153652392947,0.8438287153652393,0.8782535684298909,0.9000839630562553,0.9378673383711167
47,94.5,0.7909319899244333,0.8278757346767422,0.8404701931150294,0.8816120906801007,0.8992443324937027,0.9378673383711167
48,96.5,0.7909319899244333,0.8287153652392947,0.8413098236775819,0.8790931989924433,0.8992443324937027,0.9378673383711167
49,98.5,0.7909319899244333,0.8287153652392947,0.8429890848026869,0.8790931989924433,0.8992443324937027,0.9378673383711167
