perturb_level,best_accs
1,0.9936548223350253
2,0.9784263959390863
3,0.9606598984771574
4,0.950507614213198
5,0.9416243654822335
6,0.9441624365482234
7,0.9403553299492385
8,0.9441624365482234
9,0.9403553299492385
10,0.9302030456852792
