perturb_level,best_accs
1,0.9936548223350253
2,0.9911167512690355
3,0.9923857868020305
4,0.9898477157360406
5,0.9860406091370558
6,0.9885786802030457
7,0.9885786802030457
8,0.9911167512690355
9,0.9847715736040609
10,0.9885786802030457
