perturb_level,best_accs
1,0.8177582522401886
2,0.8179430478601845
3,0.7780170858356219
4,0.7375505488157135
5,0.7327569420103595
6,0.7215747754095473
7,0.7182629881661008
8,0.7213043651123536
9,0.7290045275648803
10,0.7261506911742367
