,c,50,100,150,200,250,300
30,60.5,0.7745516652433817,0.829205807002562,0.8548249359521777,0.8633646456020495,0.9052092228864219,0.9444918872758327
31,62.5,0.7736976942783945,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9052092228864219,0.9444918872758327
32,64.5,0.7745516652433817,0.829205807002562,0.8539709649871904,0.8650725875320239,0.9052092228864219,0.9453458582408198
33,66.5,0.7736976942783945,0.829205807002562,0.8556789069171649,0.8650725875320239,0.9052092228864219,0.9444918872758327
34,68.5,0.7719897523484202,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9052092228864219,0.9453458582408198
35,70.5,0.7728437233134073,0.829205807002562,0.8556789069171649,0.8642186165670367,0.9052092228864219,0.9444918872758327
36,72.5,0.7728437233134073,0.829205807002562,0.8556789069171649,0.8642186165670367,0.9052092228864219,0.9453458582408198
37,74.5,0.7728437233134073,0.829205807002562,0.8556789069171649,0.8650725875320239,0.9043552519214346,0.9453458582408198
38,76.5,0.7728437233134073,0.829205807002562,0.8539709649871904,0.8642186165670367,0.9052092228864219,0.9444918872758327
39,78.5,0.7745516652433817,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9052092228864219,0.9444918872758327
40,80.5,0.7728437233134073,0.829205807002562,0.8548249359521777,0.8642186165670367,0.9043552519214346,0.9436379163108455
41,82.5,0.7736976942783945,0.829205807002562,0.8539709649871904,0.8642186165670367,0.9052092228864219,0.9436379163108455
42,84.5,0.7728437233134073,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9043552519214346,0.9444918872758327
43,86.5,0.7728437233134073,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9052092228864219,0.9436379163108455
44,88.5,0.7728437233134073,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9043552519214346,0.9444918872758327
45,90.5,0.7728437233134073,0.829205807002562,0.8556789069171649,0.8633646456020495,0.9043552519214346,0.9436379163108455
46,92.5,0.7728437233134073,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9052092228864219,0.9436379163108455
47,94.5,0.7728437233134073,0.829205807002562,0.8556789069171649,0.8642186165670367,0.9043552519214346,0.9436379163108455
48,96.5,0.7728437233134073,0.8283518360375747,0.8548249359521777,0.8650725875320239,0.9043552519214346,0.9444918872758327
49,98.5,0.7728437233134073,0.829205807002562,0.8548249359521777,0.8650725875320239,0.9043552519214346,0.9436379163108455
