perturb_level,best_accs
1,0.9936548223350253
2,0.916243654822335
3,0.8464467005076142
4,0.8096446700507615
5,0.7576142131979695
6,0.7271573604060914
7,0.6725888324873096
8,0.6472081218274112
9,0.6243654822335025
10,0.6104060913705583
