perturb_level,best_accs
1,0.8123456790123457
2,0.7913580246913581
3,0.7234567901234568
4,0.6888888888888889
5,0.6444444444444445
6,0.6222222222222222
7,0.6012345679012345
8,0.5901234567901235
9,0.5802469135802469
10,0.5654320987654321
