perturb_level,best_accs
1,0.9876543209876543
2,0.9703703703703703
3,0.9617283950617284
4,0.9481481481481482
5,0.9432098765432099
6,0.9395061728395062
7,0.9234567901234568
8,0.9123456790123456
9,0.9049382716049382
10,0.9049382716049382
