perturb_level,best_accs
1,0.9911392405063291
2,0.9430379746835443
3,0.9139240506329114
4,0.8670886075949367
5,0.8443037974683544
6,0.8037974683544303
7,0.7784810126582279
8,0.7683544303797468
9,0.7455696202531645
10,0.7367088607594937
