perturb_level,best_accs
1,0.8230098447610971
2,0.8045322423006461
3,0.7845950361783242
4,0.7546478894162563
5,0.7284562723258132
6,0.7369548335831543
7,0.7171474592577476
8,0.7252758642388886
9,0.7221102786888971
10,0.7182594273269445
