perturb_level,best_accs
1,0.9876543209876543
2,0.9592592592592593
3,0.945679012345679
4,0.9259259259259259
5,0.8777777777777778
6,0.8530864197530864
7,0.8271604938271605
8,0.8148148148148148
9,0.7864197530864198
10,0.774074074074074
