perturb_level,best_accs
1,0.8235501862146146
2,0.8104828692343565
3,0.8198549196030738
4,0.7995734251501069
5,0.7992084808018943
6,0.7909909169372406
7,0.7714340124147097
8,0.7657463347752357
9,0.7380368802638717
10,0.7430228740286746
