perturb_level,best_accs
1,0.9876543209876543
2,0.9901234567901235
3,0.9925925925925926
4,0.9888888888888889
5,0.9864197530864197
6,0.9864197530864197
7,0.9864197530864197
8,0.9839506172839506
9,0.9814814814814815
10,0.9814814814814815
