perturb_level,best_accs
1,0.8250624709914252
2,0.8137717983561931
3,0.7947078270827848
4,0.797633369410837
5,0.787847283063684
6,0.7811886644321647
7,0.7710544182545422
8,0.7576944721793591
9,0.7485634137439978
10,0.7419602218261604
