perturb_level,best_accs
1,0.9876543209876543
2,0.9839506172839506
3,0.9876543209876543
4,0.9839506172839506
5,0.9839506172839506
6,0.9864197530864197
7,0.9827160493827161
8,0.9839506172839506
9,0.9851851851851852
10,0.9814814814814815
