perturb_level,best_accs
1,0.8250624709914252
2,0.8145493607579333
3,0.8062425231103861
4,0.7937878553902644
5,0.7814021153951881
6,0.7739446549565551
7,0.7607947041664781
8,0.7492939634895702
9,0.7544762180787685
10,0.7388169628638767
