perturb_level,best_accs
1,0.9901234567901235
2,0.9839506172839506
3,0.9666666666666667
4,0.9703703703703703
5,0.9567901234567902
6,0.9592592592592593
7,0.9518518518518518
8,0.9629629629629629
9,0.9481481481481482
10,0.9506172839506173
