train_loss,train_acc,val_loss,val_acc,best_acc,runtime(s)
0.343032474629581,0.830625,0.11081017197469051,0.9441624365482234,0.9898477157360406,4684.742792367935
0.26643829490058124,0.886875,0.07204090003373319,0.9733502538071066,0.9898477157360406,4684.742792367935
0.222305077011697,0.9025,0.08566754967740117,0.9746192893401016,0.9898477157360406,4684.742792367935
0.22146289166994393,0.901875,0.050903058461939474,0.9873096446700508,0.9898477157360406,4684.742792367935
0.12806855724193156,0.948125,0.038382300916766074,0.9885786802030457,0.9898477157360406,4684.742792367935
0.1418210577685386,0.936875,0.04800316618890194,0.9809644670050761,0.9898477157360406,4684.742792367935
0.16225842537824064,0.93,0.03869139644976819,0.9860406091370558,0.9898477157360406,4684.742792367935
0.1949542969232425,0.920625,0.046565656942613234,0.9822335025380711,0.9898477157360406,4684.742792367935
0.15134859248064458,0.928125,0.043168391386782135,0.983502538071066,0.9898477157360406,4684.742792367935
0.14342914696317166,0.936875,0.05447780808432708,0.9809644670050761,0.9898477157360406,4684.742792367935
0.18486223928630352,0.9225,0.04767634370600625,0.9822335025380711,0.9898477157360406,4684.742792367935
0.21555925894062966,0.9175,0.04318312588998774,0.9847715736040609,0.9898477157360406,4684.742792367935
0.14854106400161982,0.935,0.04060060555661371,0.9847715736040609,0.9898477157360406,4684.742792367935
0.17794696928467602,0.92625,0.04321067035198212,0.9847715736040609,0.9898477157360406,4684.742792367935
0.11622899142093956,0.949375,0.08393670979362491,0.9657360406091371,0.9898477157360406,4684.742792367935
0.14351455948781222,0.944375,0.056486739599746344,0.9822335025380711,0.9898477157360406,4684.742792367935
0.1791152722435072,0.919375,0.055749371931486325,0.9771573604060914,0.9898477157360406,4684.742792367935
0.1472831383580342,0.934375,0.1269644328752334,0.9631979695431472,0.9898477157360406,4684.742792367935
0.2878092600731179,0.8975,0.04811535307577324,0.983502538071066,0.9898477157360406,4684.742792367935
0.13884309364948422,0.94125,0.04873444251999789,0.983502538071066,0.9898477157360406,4684.742792367935
0.13395595058682375,0.946875,0.050525809109014774,0.9847715736040609,0.9898477157360406,4684.742792367935
0.12370346442912705,0.94125,0.049261668503466464,0.9822335025380711,0.9898477157360406,4684.742792367935
0.1669862605049275,0.93375,0.0520104252959916,0.9796954314720813,0.9898477157360406,4684.742792367935
0.14478964466252364,0.94,0.045020649615003905,0.9847715736040609,0.9898477157360406,4684.742792367935
0.22780929476721212,0.9075,0.08693465684111547,0.9708121827411168,0.9898477157360406,4684.742792367935
0.20288025884656236,0.935625,0.03906310947202997,0.9860406091370558,0.9898477157360406,4684.742792367935
0.1254797791771125,0.945,0.04736932312335753,0.9796954314720813,0.9898477157360406,4684.742792367935
0.1795442396251019,0.92875,0.062337229194103026,0.9758883248730964,0.9898477157360406,4684.742792367935
0.32959731403389014,0.89625,0.0972114486411819,0.9644670050761421,0.9898477157360406,4684.742792367935
0.19412651483435184,0.92125,0.05490912953072563,0.9784263959390863,0.9898477157360406,4684.742792367935
0.19781540671829134,0.929375,0.055781726110525676,0.983502538071066,0.9898477157360406,4684.742792367935
0.17912770149996504,0.934375,0.04493809835988258,0.9860406091370558,0.9898477157360406,4684.742792367935
0.1463955448125489,0.9425,0.04754458543097572,0.9860406091370558,0.9898477157360406,4684.742792367935
0.15299680270254612,0.9425,0.04800977632769757,0.9860406091370558,0.9898477157360406,4684.742792367935
0.1986837851582095,0.92625,0.07036322821493067,0.9784263959390863,0.9898477157360406,4684.742792367935
0.17312207279610448,0.93875,0.04471005847323615,0.9873096446700508,0.9898477157360406,4684.742792367935
0.13120257831178606,0.945625,0.05058593608067858,0.9822335025380711,0.9898477157360406,4684.742792367935
0.12794012518133968,0.946875,0.05456510305565399,0.983502538071066,0.9898477157360406,4684.742792367935
0.17362118925666437,0.92875,0.04603782108257421,0.9898477157360406,0.9898477157360406,4684.742792367935
0.1862873865175061,0.9375,0.11097346573121382,0.9606598984771574,0.9898477157360406,4684.742792367935
0.1716413014801219,0.93,0.06388346953016143,0.9796954314720813,0.9898477157360406,4684.742792367935
0.14548407890833914,0.943125,0.05462775234195645,0.9822335025380711,0.9898477157360406,4684.742792367935
0.15761452564038336,0.931875,0.07672630208615346,0.9822335025380711,0.9898477157360406,4684.742792367935
0.16498139774193987,0.9375,0.048134267210651914,0.9860406091370558,0.9898477157360406,4684.742792367935
0.13140122883487493,0.943125,0.047191832626479566,0.983502538071066,0.9898477157360406,4684.742792367935
0.19772807438857853,0.935,0.05733611089795554,0.9809644670050761,0.9898477157360406,4684.742792367935
0.11272772215306759,0.954375,0.04421168027284938,0.983502538071066,0.9898477157360406,4684.742792367935
0.18786572077078745,0.92875,0.07688029349570608,0.9758883248730964,0.9898477157360406,4684.742792367935
0.19018544867867604,0.931875,0.045506969814337696,0.9860406091370558,0.9898477157360406,4684.742792367935
0.16424527089111507,0.93875,0.1019980868059896,0.9593908629441624,0.9898477157360406,4684.742792367935
