perturb_level,best_accs
1,0.8250624709914252
2,0.7793061830145864
3,0.755451388083138
4,0.7283683944614889
5,0.7107389390293873
6,0.6690424700232503
7,0.6428150765606596
8,0.6264900102692093
9,0.6080152203265006
10,0.5667475183039123
