perturb_level,best_accs
1,0.9923857868020305
2,0.9822335025380711
3,0.9695431472081218
4,0.9720812182741116
5,0.9555837563451777
6,0.9479695431472082
7,0.949238578680203
8,0.9302030456852792
9,0.9302030456852792
10,0.9035532994923858
