train_loss,train_acc,val_loss,val_acc,best_acc,runtime(s)
0.38189468901585694,0.8090452261306532,0.05048821536454386,0.9811557788944724,0.9912060301507538,11364.623237133026
0.2831358510635831,0.8800251256281407,0.04191444859133294,0.9849246231155779,0.9912060301507538,11364.623237133026
0.19238909278720168,0.9108040201005025,0.04235718683480056,0.9849246231155779,0.9912060301507538,11364.623237133026
0.18917496400843165,0.9183417085427136,0.0321390748435828,0.9874371859296482,0.9912060301507538,11364.623237133026
0.18738007767771805,0.9227386934673367,0.043971310852004224,0.9824120603015075,0.9912060301507538,11364.623237133026
0.1692388019285834,0.9202261306532663,0.0385293519599995,0.9874371859296482,0.9912060301507538,11364.623237133026
0.16238414824720304,0.9277638190954773,0.05393015204615254,0.9773869346733668,0.9912060301507538,11364.623237133026
0.18599276270380422,0.928391959798995,0.04044236710801693,0.9849246231155779,0.9912060301507538,11364.623237133026
0.16184619447244472,0.9302763819095478,0.04672119764748015,0.9861809045226131,0.9912060301507538,11364.623237133026
0.1465552954808177,0.9346733668341709,0.0356223792827515,0.9874371859296482,0.9912060301507538,11364.623237133026
0.18267526315178853,0.9246231155778895,0.0736563979395333,0.9773869346733668,0.9912060301507538,11364.623237133026
0.23651212444482136,0.9126884422110553,0.10624335374889063,0.9597989949748744,0.9912060301507538,11364.623237133026
0.1851137047025127,0.925251256281407,0.034299868903703165,0.9874371859296482,0.9912060301507538,11364.623237133026
0.14122025597016866,0.9422110552763819,0.05852790134806823,0.9786432160804021,0.9912060301507538,11364.623237133026
0.238215294919309,0.9114321608040201,0.07038206587184043,0.9773869346733668,0.9912060301507538,11364.623237133026
0.14195398711154808,0.9365577889447236,0.04435830023262566,0.9861809045226131,0.9912060301507538,11364.623237133026
0.14635069341745097,0.9422110552763819,0.030955229818893492,0.9886934673366834,0.9912060301507538,11364.623237133026
0.13811261006092757,0.9396984924623115,0.03107267544015741,0.9899497487437185,0.9912060301507538,11364.623237133026
0.15904786235105303,0.9359296482412061,0.030528010488382478,0.9886934673366834,0.9912060301507538,11364.623237133026
0.21584669497781364,0.9139447236180904,0.04430892610695475,0.9874371859296482,0.9912060301507538,11364.623237133026
0.14028487245121682,0.9409547738693468,0.03638419098262886,0.9874371859296482,0.9912060301507538,11364.623237133026
0.13031892974430406,0.9478643216080402,0.03964283543635375,0.9861809045226131,0.9912060301507538,11364.623237133026
0.1547495376590134,0.9378140703517588,0.03656962521353165,0.9874371859296482,0.9912060301507538,11364.623237133026
0.1966983429273244,0.9246231155778895,0.03892191265822018,0.9861809045226131,0.9912060301507538,11364.623237133026
0.1346502063407483,0.9535175879396985,0.03040943780548908,0.9874371859296482,0.9912060301507538,11364.623237133026
0.1638746412246296,0.9390703517587939,0.07438048555155345,0.9761306532663316,0.9912060301507538,11364.623237133026
0.15802886933509505,0.9334170854271356,0.032679922776366936,0.9886934673366834,0.9912060301507538,11364.623237133026
0.1298420063018724,0.9472361809045227,0.040036717880208364,0.9861809045226131,0.9912060301507538,11364.623237133026
0.1376491766481487,0.9396984924623115,0.04118144470465898,0.9861809045226131,0.9912060301507538,11364.623237133026
0.22426351678356454,0.914572864321608,0.08402084563414206,0.9711055276381909,0.9912060301507538,11364.623237133026
0.12457166725404598,0.9472361809045227,0.033085165051602985,0.9886934673366834,0.9912060301507538,11364.623237133026
0.11540707040709167,0.9491206030150754,0.06676537765835847,0.9786432160804021,0.9912060301507538,11364.623237133026
0.21024109413332526,0.9214824120603015,0.035181444698720046,0.9886934673366834,0.9912060301507538,11364.623237133026
0.16507994285995262,0.9403266331658291,0.028798476266297373,0.9912060301507538,0.9912060301507538,11364.623237133026
0.14090749924890136,0.9371859296482412,0.03047756145353752,0.9874371859296482,0.9912060301507538,11364.623237133026
0.13348979639104713,0.9447236180904522,0.03210973537564465,0.9874371859296482,0.9912060301507538,11364.623237133026
0.1757805210786249,0.9365577889447236,0.05255821490094028,0.9798994974874372,0.9912060301507538,11364.623237133026
0.177770775801329,0.9340452261306532,0.03051074500834504,0.9899497487437185,0.9912060301507538,11364.623237133026
0.1301734457260475,0.9478643216080402,0.06306074137317401,0.9773869346733668,0.9912060301507538,11364.623237133026
0.1430657485888419,0.9390703517587939,0.030384517752158283,0.9886934673366834,0.9912060301507538,11364.623237133026
0.12988106592268164,0.9459798994974874,0.03216971687261184,0.9874371859296482,0.9912060301507538,11364.623237133026
0.2043772704861871,0.9271356783919598,0.06346552781851368,0.9736180904522613,0.9912060301507538,11364.623237133026
0.19179132371326563,0.9271356783919598,0.03214192454642166,0.9899497487437185,0.9912060301507538,11364.623237133026
0.1761904663930474,0.9321608040201005,0.03296813198883582,0.9874371859296482,0.9912060301507538,11364.623237133026
0.20512479627458144,0.9321608040201005,0.060994279261411696,0.9786432160804021,0.9912060301507538,11364.623237133026
0.2669165750296234,0.9114321608040201,0.033490525275303856,0.9874371859296482,0.9912060301507538,11364.623237133026
0.1842531924833305,0.9346733668341709,0.03710019362016333,0.9886934673366834,0.9912060301507538,11364.623237133026
0.15799246137802625,0.9371859296482412,0.040481821845097514,0.9861809045226131,0.9912060301507538,11364.623237133026
0.1474817713123545,0.9428391959798995,0.0497230663907307,0.9836683417085427,0.9912060301507538,11364.623237133026
0.22207049443737495,0.9265075376884422,0.03774849281930914,0.9874371859296482,0.9912060301507538,11364.623237133026
